runId,frame,focuser,width,height,pixelScale,detected,psfAccepted,psfFitFailed,saturated,hotpixelCount,hfrMedian,hfrMad,fwhmPxMedian,fwhmPxMad,fwhmPxP05,fwhmPxP95,fwhmPxMax,fwhmArcsecMedian,eccMedian,r2Median,scatterSD,detectMsNoPsf,detectMsWithPsf,psfMs
CWhiteFocus/AutoFocus_20220429_000244/attempt01,05_Frame00_BitDepth16_Bayered0_Focuser20500.fits,20500,9576,6388,1.3257,3642,3256,312,79,113090,1.304822,0.101114,2.211819,0.126475,2.056754,2.566749,3.759805,2.932288,0.475970,0.984709,0.107741,3574.7,5558.5,1983.9
mccomiskey/attempt01,05_Frame00_BitDepth16_Bayered0_Focuser18658.xisf,18658,11664,8750,0.2885,5455,2896,2551,8,92824,3.337676,0.479915,6.748238,0.450451,6.077171,7.898574,9.640592,1.947036,0.403784,0.956897,0.352034,5616.0,9745.6,4129.6
muggsie/AutoFocus_20220526_025003/attempt01,05_Frame00_BitDepth16_Bayered0_Focuser46245.fits,46245,4144,2822,1.0336,734,646,72,16,1569739,1.531200,0.201125,2.759913,0.159433,2.460539,3.047769,3.671154,2.852526,0.436806,0.967405,0.165821,674.4,1370.1,695.7
standard_example1/attempt01,04_Frame00_BitDepth16_Bayered0_Focuser2149.xisf,2149,9576,6388,1.1048,1085,946,138,2,14667,1.381879,0.156333,2.347844,0.163743,2.167033,2.814109,4.383898,2.593852,0.448501,0.977779,0.138503,3203.8,3888.8,685.1
timmer/5 AutoFocus_20260614_021244/attempt01,05_Frame00_BitDepth16_Bayered1_Focuser662.fits,662,6248,4176,5.9658,5581,4606,975,0,183122,1.915666,0.328329,4.071663,0.437219,3.347144,4.836638,6.483041,24.290779,0.394006,0.965936,0.451599,6343.7,10480.4,4136.8
toml999/attempt01,05_Frame00_BitDepth16_Bayered0_Focuser4153.fits,4153,4656,3520,0.7394,2287,1720,547,22,778479,1.978366,0.267068,3.587655,0.232844,3.252404,3.967371,4.760536,2.652855,0.572869,0.957955,0.190320,965.4,2423.3,1457.9
